781,109797419,188,68.2,6,13.25,-0.25,5
782,109797469,173,58.2,-8.6,-13.25,-0.25,3
782,109797469,194,114,1.4,8.75,-0.25,6
782,109797469,165,105.2,-7.4,-9.25,1,3
782,109797469,187,8.2,-7.4,-9,-0.25,4
782,109797469,224,88.6,-5.6,-13.75,0.25,3
782,109797469,2,66.8,-2.2,-14.75,0,4
782,109797469,223,44.8,-5.2,-12.5,0.25,5
782,109797469,118,76.8,2.2,13.5,-0.25,4
782,109797469,145,49,2.4,11.5,-0.5,15
782,109797469,188,69,6,13.25,-0.25,5
783,109797519,173,57.6,-8.6,-13,-0.25,3
783,109797519,194,114.4,1.4,8.75,-0.25,6
783,109797519,165,104.6,-7.4,-9.5,1,3
783,109797519,187,7.8,-7.4,-9,-0.25,4
783,109797519,224,88,-5.6,-13.75,0.25,3
783,109797519,2,66.2,-2.2,-15,0,4
783,109797519,223,44.2,-5.2,-12.5,0.25,5
783,109797519,118,77.6,2.2,13.5,-0.25,4
783,109797519,145,49.6,2.2,11.5,-0.5,14
783,109797519,188,69.6,6,13.25,-0.25,5
784,109797569,173,57,-8.6,-13,-0.25,3
784,109797569,194,114.8,1.4,8.5,-0.25,7
784,109797569,165,104.2,-7.4,-9.5,1,3
784,109797569,187,7.4,-7.6,-9,-0.25,4
784,109797569,224,87.2,-5.6,-13.75,0.25,3
784,109797569,2,65.4,-2.2,-15,0,4
784,109797569,223,43.6,-5.2,-12.5,0.25,5
784,109797569,118,78.2,2.2,13.5,-0.25,4
784,109797569,145,50.2,2.2,11.5,-0.5,14
784,109797569,188,70.2,6,13,-0.25,5
785,109797619,173,56.4,-8.6,-13,0,3
785,109797619,194,115.2,1.4,8.5,-0.25,7
785,109797619,165,103.8,-7,-9.5,1.25,3
785,109797619,187,7,-7.6,-9,-0.25,4
785,109797619,224,86.6,-5.4,-13.75,0.25,3
785,109797619,2,64.6,-2,-15,0,4
785,109797619,223,43,-5.2,-12.5,0.25,5
785,109797619,118,78.8,2.2,13.5,-0.25,4
785,109797619,145,50.6,2.2,11.5,-0.5,14
785,109797619,188,70.8,6,13,-0.25,5
786,109797669,173,55.6,-8.6,-13,-0.25,3
786,109797669,194,115.8,1.4,8.5,-0.25,7
786,109797669,165,103.4,-7,-9.5,1.25,2
786,109797669,187,6.6,-7.6,-9,-0.25,4
786,109797669,224,86,-5.4,-13.75,0.25,3
786,109797669,2,63.8,-2,-15,0,4
786,109797669,223,42.4,-5,-12.5,0.25,5
786,109797669,118,79.6,2.2,13.5,-0.25,4
786,109797669,145,51.2,2.2,11.5,-0.5,14
786,109797669,188,71.4,6,13,-0.25,5
787,109797720,173,55,-8.8,-12.75,-0.25,3
787,109797720,194,116.2,1.4,8.5,-0.25,7
787,109797720,165,102.8,-7,-9.5,1.25,2
787,109797720,187,6.2,-7.6,-9,-0.25,4
787,109797720,224,85.2,-5.4,-13.75,0.25,2
787,109797720,2,63.2,-2,-15.25,0,4
787,109797720,223,41.8,-5,-12.5,0.25,5
787,109797720,118,80.2,2.2,13.5,-0.25,4
787,109797720,145,51.8,2.2,11.5,-0.5,15
787,109797720,188,72.2,6,13,-0.25,5
788,109797769,173,54.4,-8.8,-12.75,-0.25,3
788,109797769,194,116.6,1.2,8.5,-0.25,7
788,109797769,165,102.4,-6.8,-9.5,1.25,2
788,109797769,187,5.8,-7.6,-9,-0.25,4
788,109797769,224,84.6,-5.4,-13.75,0.25,2
788,109797769,2,62.4,-2,-15.25,0,5
788,109797769,223,41.2,-5,-12.5,0.25,5
788,109797769,118,81,2.2,13.5,-0.25,3
788,109797769,145,52.4,2.2,11.5,-0.5,15
788,109797769,188,72.8,6,13,-0.25,5
789,109797820,173,53.8,-8.6,-12.75,-0.25,3
789,109797820,194,117,1.2,8.5,-0.25,7
789,109797820,165,102,-6.8,-9.5,1.25,2
789,109797820,187,5.4,-7.6,-9,-0.25,4
789,109797820,224,84,-5.4,-13.75,0.25,3
789,109797820,2,61.6,-2,-15.25,0,5
789,109797820,223,40.6,-5,-12.5,0.25,5
789,109797820,118,81.6,2.2,13.5,-0.25,3
789,109797820,145,53,2.2,11.5,-0.5,15
789,109797820,188,73.4,6,13,-0.25,5
790,109797870,173,53.2,-8.6,-12.75,-0.25,3
790,109797870,194,117.4,1.2,8.5,-0.25,6
790,109797870,165,101.4,-6.8,-9.5,1.25,2
790,109797870,187,5,-7.6,-9,-0.25,4
790,109797870,224,83.2,-5.4,-13.75,0.25,3
790,109797870,2,61,-2,-15.25,0,5
790,109797870,223,40,-5,-12.5,0.25,6
790,109797870,118,82.2,2.2,13.25,-0.25,4
790,109797870,145,53.6,2.2,11.25,-0.5,15
790,109797870,188,74.2,6,13,-0.25,5
791,109797919,173,52.6,-8.6,-12.75,-0.25,3
791,109797919,194,117.8,1.2,8.5,-0.25,7
791,109797919,165,101,-6.6,-9.5,1.25,2
791,109797919,187,4.6,-7.6,-9,-0.25,4
791,109797919,224,82.6,-5.6,-13.75,0.25,3
791,109797919,2,60.2,-2,-15.25,0,5
791,109797919,223,39.4,-5,-12.5,0.25,6
791,109797919,118,83,2.2,13.25,-0.25,4
791,109797919,145,54.2,2.2,11.25,-0.5,15
791,109797919,188,74.8,6,13,-0.25,5
792,109797969,173,52,-8.6,-12.75,-0.25,3
792,109797969,194,118.2,1.2,8.5,-0.25,6
792,109797969,165,100.4,-6.6,-9.5,1.25,2
792,109797969,187,4.2,-7.6,-9,-0.25,4
792,109797969,224,81.8,-5.6,-13.75,0,2
792,109797969,2,59.4,-2,-15.25,0,5
792,109797969,223,38.8,-5,-12.5,0.25,6
792,109797969,118,83.6,2.2,13.25,-0.25,4
792,109797969,145,54.6,2.2,11.25,-0.5,15
792,109797969,188,75.4,6,13,-0.25,5
793,109798020,173,51.4,-8.6,-12.75,-0.25,3
793,109798020,194,118.6,1.2,8.5,-0.25,6
793,109798020,165,100,-6.6,-9.5,1,3
793,109798020,187,3.8,-7.6,-9,-0.25,4
793,109798020,224,81.2,-5.6,-13.75,0,3
793,109798020,2,58.6,-2,-15.25,0,5
793,109798020,223,38.2,-5,-12.5,0.25,6
793,109798020,118,84.2,2.2,13.25,-0.25,4
793,109798020,145,55.2,2.2,11.25,-0.5,15
793,109798020,188,76,6,13,-0.25,5
794,109798070,173,50.6,-8.6,-12.75,-0.25,3
794,109798070,194,119,1.2,8.5,-0.25,6
794,109798070,165,99.6,-6.8,-9.5,1,3
794,109798070,187,3.4,-7.6,-9,-0.25,4
794,109798070,224,80.6,-5.6,-13.75,0,3
794,109798070,2,57.8,-2,-15.25,0,5
794,109798070,223,37.6,-5,-12.5,0.25,6
794,109798070,118,85,2,13.25,-0.5,4
794,109798070,145,55.8,2.2,11.25,-0.5,15
794,109798070,188,76.8,6.2,13,0,4
794,109798070,122,21.8,2.8,12.25,-0.5,4
795,109798120,173,50,-8.6,-12.5,-0.25,3
795,109798120,194,119.6,1.2,8.5,-0.25,5
795,109798120,165,99,-6.8,-9.5,1,3
795,109798120,187,3,-7.6,-9,-0.25,4
795,109798120,224,79.8,-5.4,-13.75,0.25,3
795,109798120,2,57.2,-2,-15.25,0,4
795,109798120,223,37,-5,-12.5,0.25,6
795,109798120,118,85.6,2,13.25,-0.5,5
795,109798120,145,56.4,2.2,11.25,-0.5,15
795,109798120,188,77.4,6.2,13,0,4
795,109798120,122,22.4,2.8,12.25,-0.5,4
796,109798170,173,49.4,-8.6,-12.5,0,3
796,109798170,194,120,1.2,8.5,-0.5,5
796,109798170,165,98.6,-6.8,-9.5,0.75,3
796,109798170,224,79.2,-5.4,-13.75,0.25,3
796,109798170,2,56.4,-2,-15.5,0,4
796,109798170,223,36.2,-5,-12.5,0.25,5
796,109798170,118,86.2,2,13.25,-0.5,5
796,109798170,145,57,2.2,11.25,-0.5,15
796,109798170,188,78,6.2,13.25,0,5
796,109798170,122,23,2.8,12.5,-0.5,4
797,109798220,194,120.4,1.2,8.5,-0.25,4
797,109798220,165,98.2,-6.8,-9.25,0.75,3
797,109798220,122,23.6,2.8,12.25,-0.5,5
797,109798220,224,78.6,-5.4,-13.75,0.25,3
797,109798220,2,55.6,-2,-15.5,0,4
797,109798220,223,35.6,-5,-12.75,0.25,6
797,109798220,118,87,2,13.25,-0.5,5
797,109798220,145,57.4,2.2,11.25,-0.25,15
797,109798220,188,78.6,6.2,13,0,5
798,109798270,194,120.8,1,8.5,-0.5,4
798,109798270,165,97.6,-6.8,-9.5,0.75,3
798,109798270,122,24.2,2.6,12.25,-0.5,5
798,109798270,224,77.8,-5.4,-13.75,0.25,2
798,109798270,2,54.8,-2,-15.5,0,4
798,109798270,223,35,-5,-12.5,0.25,6
798,109798270,118,87.6,2,13.25,-0.5,5
798,109798270,145,58,2.2,11.25,-0.25,14
798,109798270,188,79.4,6.2,13,0,5
799,109798319,194,121.2,1,8.5,-0.5,4
799,109798319,165,97.2,-6.8,-9.5,0.5,3
799,109798319,122,24.8,2.6,12.25,-0.5,5
799,109798319,224,77.2,-5,-13.5,0.5,2
799,109798319,2,54,-2,-15.5,0,4
799,109798319,223,34.4,-5,-12.5,0.25,6
799,109798319,118,88.2,2,13.25,-0.5,5
799,109798319,145,58.6,2.2,11.25,-0.25,13
799,109798319,188,80,6.2,13,0,5
800,109798369,116,83,-92.8,0.25,0.25,1
800,109798369,194,121.6,0.8,8.5,-0.5,3
800,109798369,165,96.8,-6.8,-9.5,0.5,3
800,109798369,122,25.4,2.6,12.25,-0.5,5
800,109798369,224,76.6,-5.2,-13.75,0.5,2
800,109798369,2,53.4,-2,-15.5,0,4
800,109798369,223,33.8,-5,-12.5,0.25,7
800,109798369,118,89,2,13.25,-0.5,5
800,109798369,145,59.2,2.2,11.25,-0.25,13
800,109798369,188,80.6,6.2,13,0,5
800,109798369,154,112.8,-5.8,-10.25,0.75,3
801,109798419,173,46.4,-8.6,-12.5,0,5
801,109798419,116,83.2,-92.8,0.25,0.25,1
801,109798419,194,122,0.8,8.5,-0.5,3
801,109798419,165,96.2,-6.8,-9.5,0.5,3
801,109798419,122,26,2.6,12.25,-0.5,5
801,109798419,224,75.8,-5,-13.75,0.5,2
801,109798419,2,52.6,-1.8,-15.5,0.25,4
801,109798419,223,33.2,-4.8,-12.5,0.25,7
801,109798419,118,89.6,2,13.25,-0.5,5
801,109798419,145,59.6,2.2,11.25,-0.25,14
801,109798419,188,81.4,6.2,13,0,5
801,109798419,154,112.4,-6.4,-10.5,-1,2
802,109798469,173,45.8,-8.6,-12.25,0,5
802,109798469,116,83.2,-92.8,0.25,0.25,1
802,109798469,194,122.4,0.8,8.5,-0.5,3
802,109798469,165,95.8,-6.8,-9.25,0.5,3
802,109798469,122,26.4,2.6,12.25,-0.5,5
802,109798469,224,75.2,-5,-13.75,0.5,2
802,109798469,2,51.8,-1.8,-15.5,0.25,4
802,109798469,223,32.6,-5,-12.5,0,6
802,109798469,118,90.2,2.2,13.25,-0.25,5
802,109798469,145,60.2,2.2,11.25,-0.25,14
802,109798469,188,82,6.2,12.75,0,4
802,109798469,154,111.8,-6.4,-10.5,-0.75,2
803,109798519,173,45.2,-8.6,-12.25,0,5
803,109798519,116,83.2,-92.8,0.25,0.25,1
803,109798519,194,122.8,0.8,8.5,-0.5,3
803,109798519,165,95.4,-6.8,-9.25,0.5,3
803,109798519,122,27,2.6,12.25,-0.5,5
803,109798519,224,74.4,-5,-13.75,0.5,2
803,109798519,2,51,-1.8,-15.5,0,4
803,109798519,223,32,-5,-12.5,0,6
803,109798519,118,91,2.2,13.25,-0.25,5
803,109798519,145,60.8,2.2,11.25,-0.25,14
803,109798519,188,82.6,6.4,13,0,4
803,109798519,154,111.4,-6.4,-10.5,-0.5,2
804,109798569,173,44.6,-8.4,-12.25,0,5
804,109798569,194,123.4,0.8,8.5,-0.5,3
804,109798569,165,94.8,-6.8,-9.25,0.5,3
804,109798569,122,27.6,2.6,12,-0.5,5
804,109798569,224,73.8,-5.2,-13.75,0.25,2
804,109798569,2,50.2,-1.8,-15.5,0,4
804,109798569,223,31.4,-5,-12.5,0,6
804,109798569,118,91.6,2.2,13,-0.25,5
804,109798569,145,61.4,2.2,11.25,-0.25,14
804,109798569,188,83.2,6.4,13,0,4
804,109798569,154,110.8,-6.8,-10.5,-1.25,2
805,109798620,173,44,-8.4,-12.25,0,5
805,109798620,194,123.8,0.8,8.5,-0.5,3
805,109798620,165,94.4,-6.8,-9.25,0.5,3
805,109798620,122,28.2,2.6,12,-0.5,5
805,109798620,224,73.2,-5.2,-13.75,0.25,3
805,109798620,223,30.8,-5,-12.5,0,6
805,109798620,118,92.2,2.2,13,-0.25,5
805,109798620,145,62,2.2,11.25,-0.25,15
805,109798620,188,84,6.4,13,0,4
805,109798620,154,110.4,-6.8,-10.25,-1,2
806,109798669,173,43.4,-8.4,-12.25,0,5
806,109798669,194,124.2,0.8,8.5,-0.5,3
806,109798669,165,94,-6.8,-9.25,0.5,3
806,109798669,122,28.8,2.6,12,-0.5,5
806,109798669,224,72.4,-5.4,-13.75,0,3
806,109798669,223,30.2,-5,-12.5,0,7
806,109798669,118,92.8,2.2,13,-0.25,5
806,109798669,145,62.4,2.2,11.25,-0.25,14
806,109798669,188,84.6,6.4,12.75,0,4
806,109798669,154,109.8,-6.4,-10.25,-0.5,2
807,109798720,194,124.6,0.8,8.5,-0.5,3
807,109798720,165,93.6,-6.8,-9.25,0.5,4
807,109798720,122,29.4,2.6,12,-0.25,5
807,109798720,224,71.8,-5.2,-13.75,0.25,2
807,109798720,223,29.6,-5,-12.5,0,6
807,109798720,118,93.6,2.2,13,0,5
807,109798720,145,63,2.2,11.25,-0.25,14
807,109798720,188,85.2,6.4,12.75,0.25,4
807,109798720,154,109.4,-6.2,-10,-0.25,3
808,109798770,194,125,0.8,8.5,-0.5,3
808,109798770,165,93,-6.8,-9.25,0.5,4
808,109798770,122,30,2.6,12,-0.25,6
808,109798770,224,71.2,-5.2,-13.75,0.25,3
808,109798770,223,29.2,-4.8,-12.5,0,6
808,109798770,118,94.2,2.2,13,0,5
808,109798770,145,63.6,2.2,11.25,-0.25,13
808,109798770,188,85.8,6.4,12.75,0.25,4
808,109798770,154,108.8,-6.2,-10,0,3
809,109798820,194,125.4,0.6,8.5,-0.5,3
809,109798820,165,92.6,-6.8,-9.25,0.25,4
809,109798820,122,30.6,2.6,12.25,-0.25,6
809,109798820,224,70.4,-5.2,-13.75,0.25,3
809,109798820,223,28.6,-4.8,-12.5,0,6
809,109798820,118,94.8,2.4,13,0,5
809,109798820,145,64.2,2.2,11.25,-0.25,13
809,109798820,188,86.4,6.6,12.75,0.25,4
809,109798820,154,108.4,-6,-10,0.25,3
810,109798870,194,125.8,0.6,8.5,-0.5,3
810,109798870,165,92.2,-6.8,-9.25,0.25,4
810,109798870,122,31.2,2.6,12.25,-0.25,6
810,109798870,224,69.8,-5.2,-13.75,0,3
810,109798870,223,28,-5,-12.5,0,6
810,109798870,118,95.4,2.4,13,0,5
810,109798870,145,64.8,2.2,11.25,-0.25,13
810,109798870,188,87.2,6.6,12.75,0.25,4
810,109798870,154,107.8,-5.8,-10,0.5,3
811,109798919,194,126.2,0.6,8.5,-0.5,3
811,109798919,165,91.8,-6.8,-9.25,0.5,4
811,109798919,122,31.6,2.6,12.25,-0.25,6
811,109798919,224,69,-5,-13.75,0.25,3
811,109798919,223,27.2,-5,-12.5,0,5
811,109798919,118,96.2,2.4,13,0,5
811,109798919,145,65.2,2.2,11,-0.25,13
811,109798919,188,87.8,6.6,12.75,0.25,4
811,109798919,154,107.4,-5.8,-10,0.5,3
812,109798969,194,126.8,0.6,8.5,-0.5,3
812,109798969,165,91.2,-6.6,-9.25,0.5,4
812,109798969,122,32.2,2.6,12,-0.25,6
812,109798969,224,68.4,-5.2,-13.75,0.25,3
812,109798969,223,26.8,-5,-12.5,0,5
812,109798969,118,96.8,2.4,13,0,6
812,109798969,145,65.8,2.2,11,-0.25,12
812,109798969,188,88.4,6.6,12.75,0.25,4
812,109798969,154,106.8,-5.8,-10,0.5,3
813,109799019,194,127.2,0.6,8.5,-0.5,3
813,109799019,165,90.8,-6.6,-9.25,0.5,4
813,109799019,122,32.8,2.6,12,-0.25,6
813,109799019,224,67.8,-5.2,-13.75,0.25,3
813,109799019,223,26.2,-5,-12.5,0,5
813,109799019,118,97.4,2.4,13,0,6
813,109799019,145,66.4,2.2,11,-0.25,12
813,109799019,188,89,6.6,12.75,0.25,4
813,109799019,154,106.4,-5.6,-10,0.75,3
814,109799069,154,105.8,-5.6,-10,0.75,3
814,109799069,165,90.4,-6.6,-9.25,0.5,4
814,109799069,122,33.4,2.6,12,-0.25,6
814,109799069,224,67,-5.2,-13.75,0,3
814,109799069,223,25.6,-4.8,-12.5,0,5
814,109799069,118,98,2.6,13,0.25,5
814,109799069,145,67,2.2,11,-0.25,12
814,109799069,188,89.6,6.6,12.75,0.25,4
815,109799119,154,105.4,-5.6,-10,0.5,2
815,109799119,165,89.8,-6.6,-9.25,0.5,4
815,109799119,122,34,2.6,12.25,-0.25,6
815,109799119,224,66.4,-5.2,-13.75,0,3
815,109799119,223,25,-4.8,-12.5,0,5
815,109799119,118,98.8,2.6,13,0.25,6
815,109799119,145,67.4,2.2,11,-0.25,11
815,109799119,188,90.4,6.6,12.75,0.25,4
816,109799169,116,83.4,-92.6,0.25,0.25,1
816,109799169,154,104.8,-5.6,-10,0.5,2
816,109799169,165,89.4,-6.6,-9.25,0.25,4
816,109799169,122,34.6,2.6,12.25,-0.25,6
816,109799169,224,65.6,-5.4,-13.75,0,3
816,109799169,223,24.4,-4.8,-12.5,0,5
816,109799169,118,99.4,2.6,13,0.25,6
816,109799169,145,68,2.2,11,-0.25,11
816,109799169,188,91,6.6,12.75,0.25,4
817,109799220,116,83.4,-92.6,0.25,0.25,1
817,109799220,154,104.4,-5.6,-10,0.5,2
817,109799220,165,89,-6.6,-9.25,0.25,4
817,109799220,122,35.2,2.6,12,-0.25,6
817,109799220,224,65,-5.4,-13.75,0,3
817,109799220,223,23.8,-4.8,-12.5,0,5
817,109799220,118,100,2.4,13,0,5
817,109799220,145,68.6,2.2,11,-0.25,11
817,109799220,188,91.6,6.6,12.75,0.25,4
818,109799270,116,83.4,-92.6,0.25,0.25,1
818,109799270,154,103.8,-5.6,-10,0.5,2
818,109799270,165,88.6,-6.6,-9.25,0.25,4
818,109799270,122,35.8,2.6,12,-0.25,6
818,109799270,224,64.4,-5.4,-13.75,-0.25,3
818,109799270,223,23.2,-4.8,-12.5,0,5
818,109799270,118,100.6,2.4,13,0,6
818,109799270,145,69.2,2.2,11,-0.25,11
818,109799270,188,92.2,6.6,12.75,0.25,4
819,109799320,116,83.4,-92.6,0.25,0.25,1
819,109799320,154,103.4,-5.6,-10,0.5,2
819,109799320,165,88,-6.6,-9.25,0.5,4
819,109799320,122,36.4,2.6,12,-0.25,6
819,109799320,224,63.6,-5.4,-13.75,-0.25,3
819,109799320,223,22.6,-4.8,-12.5,0,5
819,109799320,118,101.4,2.4,13,0,6
819,109799320,145,69.6,2.2,11,-0.25,11
819,109799320,188,92.8,6.6,12.75,0.25,4
820,109799369,116,83.4,-92.6,0.25,0.25,1
820,109799369,154,102.8,-5.4,-10,0.5,2
820,109799369,165,87.6,-6.4,-9.5,0.5,4
820,109799369,122,37,2.6,12,-0.25,7
820,109799369,224,63,-5.4,-13.75,-0.25,3
820,109799369,223,22,-4.8,-12.5,0.25,4
820,109799369,118,102,2.4,13,0,6
820,109799369,145,70.2,2.2,11,-0.25,11
820,109799369,188,93.6,6.6,12.75,0,4
821,109799419,154,102.4,-5.4,-10,0.5,2
821,109799419,165,87.2,-6.4,-9.25,0.5,4
821,109799419,122,37.6,2.6,12,-0.25,7
821,109799419,224,62.2,-5.4,-14,-0.25,3
821,109799419,223,21.6,-4.6,-12.25,0.25,4
821,109799419,118,102.6,2.6,12.75,0,6
821,109799419,145,70.8,2.2,11,-0.25,10
821,109799419,188,94.2,6.6,12.75,0,4
822,109799470,154,101.8,-5.4,-10,0.5,2
822,109799470,165,86.6,-6.6,-9.25,0.25,4
822,109799470,122,38.2,2.6,12,-0.25,7
822,109799470,224,61.6,-5.6,-14,-0.25,3
822,109799470,223,21,-4.6,-12.5,0.25,4
822,109799470,118,103.2,2.6,12.75,0,6
822,109799470,145,71.4,2.2,11,-0.25,11
822,109799470,188,94.8,6.6,12.75,0,4
823,109799519,154,101.4,-5.4,-10,0.5,2
823,109799519,165,86.2,-6.4,-9.25,0.25,4
823,109799519,122,38.8,2.6,12,-0.25,7
823,109799519,224,61,-5.4,-14,-0.25,3
823,109799519,223,20.4,-4.6,-12.5,0.25,4
823,109799519,118,104,2.6,12.75,0,6
823,109799519,145,72,2.2,11,-0.25,11
823,109799519,188,95.4,6.4,12.75,0,4
824,109799570,154,101,-5.8,-9.75,0,2
824,109799570,165,85.8,-6.4,-9.25,0.25,4
824,109799570,122,39.4,2.6,12,-0.25,8
824,109799570,224,60.2,-5.4,-14,-0.25,3
824,109799570,223,19.8,-4.6,-12.5,0.25,4
824,109799570,118,104.6,2.6,12.75,0,6
824,109799570,145,72.4,2.2,11.25,-0.25,11
824,109799570,188,96,6.4,12.75,0,4
825,109799619,154,100.4,-5.8,-9.75,0,2
825,109799619,165,85.2,-6.2,-9.5,0.5,3
825,109799619,122,40,2.6,12,-0.25,8
825,109799619,224,59.6,-5.6,-14,-0.25,3
825,109799619,2,34.2,-1.6,-15.5,0.25,5
825,109799619,223,19.2,-4.6,-12.5,0.25,4
825,109799619,118,105.2,2.6,12.75,0,6
825,109799619,145,73,2.2,11.25,-0.25,12
825,109799619,188,96.8,6.4,12.75,0,4
826,109799670,154,100,-5.6,-9.5,0.25,2
826,109799670,165,84.8,-6.4,-9.5,0.5,4
826,109799670,122,40.6,2.8,11.75,-0.25,7
826,109799670,224,58.8,-5.6,-14,-0.25,3
826,109799670,2,33.4,-1.6,-15.5,0.25,5
826,109799670,223,18.6,-4.6,-12.75,0.25,4
826,109799670,118,105.8,2.6,12.75,0,6
826,109799670,145,73.6,2.2,11.25,-0.25,12
826,109799670,188,97.4,6.4,12.75,0,4
827,109799719,154,99.6,-5.2,-9.5,0.5,2
827,109799719,165,84.4,-6.2,-9.5,0.5,4
827,109799719,122,41.2,2.6,11.75,-0.25,7
827,109799719,224,58.2,-5.6,-13.75,-0.25,3
827,109799719,2,32.8,-1.6,-15.5,0,6
827,109799719,223,18,-4.6,-12.75,0.25,4
827,109799719,118,106.4,2.6,12.75,0.25,6
827,109799719,145,74.2,2.2,11.25,-0.25,13
827,109799719,188,98,6.4,12.75,0,4
828,109799769,154,99,-5.2,-9.5,0.5,2
828,109799769,165,83.8,-6.4,-9.5,0.5,3
828,109799769,122,41.8,2.6,11.75,-0.25,6
828,109799769,224,57.4,-6,-13.75,-0.75,3
828,109799769,2,32,-1.6,-15.5,0,7
828,109799769,223,17.6,-4.6,-13,0.25,4
828,109799769,118,107,2.8,12.75,0.25,6
828,109799769,145,74.8,2.2,11.5,-0.25,12
828,109799769,188,98.6,6.4,12.75,0,4
829,109799820,154,98.6,-5.2,-9.5,0.5,2
829,109799820,165,83.4,-6.2,-9.5,0.5,4
829,109799820,122,42.4,2.6,11.75,-0.25,6
829,109799820,224,56.8,-6,-14,-0.5,3
829,109799820,2,31.2,-1.6,-15.25,0,7
829,109799820,223,17,-4.6,-13,0.25,4
829,109799820,118,107.8,2.8,12.75,0.25,6
829,109799820,145,75.4,2.2,11.5,-0.25,12
829,109799820,188,99.2,6.4,12.5,0,3
830,109799870,154,98,-5,-9.5,0.5,2
830,109799870,165,83,-6.2,-9.5,0.5,4
830,109799870,122,43,2.6,11.75,-0.25,6
830,109799870,224,56.2,-5.8,-14,-0.5,4
830,109799870,2,30.6,-1.4,-15.25,0,7
830,109799870,223,16.4,-4.6,-13.25,0.25,4
830,109799870,118,108.4,2.8,12.75,0.25,6
830,109799870,145,76,2.4,11.5,-0.25,11
830,109799870,188,99.8,6.4,12.5,0,3
831,109799919,154,97.6,-5,-9.5,0.5,2
831,109799919,165,82.4,-6.2,-9.5,0.5,4
831,109799919,122,43.6,2.6,11.75,-0.25,6
831,109799919,224,55.4,-6,-14,-0.5,4
831,109799919,2,29.8,-1.4,-15.25,0,7
831,109799919,223,15.8,-4.4,-13.25,0.25,4
831,109799919,118,109,2.8,12.75,0.25,6
831,109799919,145,76.4,2.4,11.5,-0.25,11
831,109799919,188,100.6,6.4,12.5,0,3
832,109799970,154,97.2,-5.2,-9.5,0.5,2
832,109799970,165,82,-6.2,-9.5,0.5,4
832,109799970,122,44.2,2.6,11.75,-0.25,7
832,109799970,224,54.8,-6,-14,-0.5,4
832,109799970,2,29,-1.4,-15.25,0,7
832,109799970,223,15.2,-4.4,-13.5,0.25,4
832,109799970,118,109.6,2.8,12.75,0.25,6
832,109799970,145,77,2.2,11.5,-0.25,11
832,109799970,188,101.2,6.4,12.25,0,3
833,109800020,173,28.4,-8.4,-11.25,0,4
833,109800020,154,96.6,-5,-9.5,0.5,2
833,109800020,165,81.6,-6.2,-9.5,0.25,4
833,109800020,122,44.6,2.6,11.75,-0.25,7
833,109800020,224,54.2,-5.8,-14,-0.5,4
833,109800020,2,28.4,-1.6,-15,0,7
833,109800020,223,14.6,-4.4,-12.75,0.25,4
833,109800020,118,110.2,3.2,12.75,0.5,6
833,109800020,145,77.6,2.2,11.5,-0.25,11
833,109800020,188,101.8,6.4,12.25,-0.25,3
834,109800069,173,28,-8.4,-11.25,0,4
834,109800069,154,96.2,-4.8,-9.5,0.75,2
834,109800069,165,81,-6.2,-9.5,0.25,4
834,109800069,122,45.2,2.6,11.75,-0.25,7
834,109800069,224,53.4,-5.8,-14,-0.5,4
834,109800069,2,27.6,-1.6,-15.25,0,6
834,109800069,223,14.6,-4.6,-11.5,0,4
834,109800069,118,110.8,3,12.75,0.25,5
834,109800069,145,78.2,2.2,11.5,-0.25,10
834,109800069,188,102.4,6.4,12.25,-0.25,3
835,109800119,173,27.4,-8.4,-11.25,0,3
835,109800119,154,95.8,-5.2,-9.25,0.25,2
835,109800119,165,80.6,-6.2,-9.5,0.25,3
835,109800119,122,45.8,2.6,11.75,-0.25,7
835,109800119,224,52.8,-5.8,-14,-0.5,4
835,109800119,2,27,-1.6,-15,0,7
835,109800119,223,14,-4.6,-11.5,0,4
835,109800119,118,111.6,3.2,12.5,0.25,5
835,109800119,145,78.8,2.2,11.5,-0.25,10
835,109800119,188,103,6.4,12.25,-0.25,3
836,109800170,173,26.8,-8.4,-11.25,0,3
836,109800170,154,95.2,-5.2,-9.25,0.25,2
836,109800170,165,80.2,-6.2,-9.75,0.25,3
836,109800170,122,46.4,2.6,11.75,-0.25,7
836,109800170,224,52,-5.8,-14.25,-0.5,4
836,109800170,2,26.2,-1.6,-15,0,7
836,109800170,223,13.4,-4.6,-11.5,0,4
836,109800170,118,112.2,3.2,12.5,0.25,5
836,109800170,145,79.4,2.2,11.5,-0.25,10
836,109800170,188,103.6,6.4,12.25,-0.25,3
837,109800220,173,26.4,-8.2,-11.25,0,3
837,109800220,154,94.8,-5.4,-9.25,0.25,2
837,109800220,165,79.6,-6.2,-9.5,0.25,3
837,109800220,122,47,2.6,11.75,-0.25,7
837,109800220,224,51.4,-5.8,-14,-0.25,5
837,109800220,2,25.6,-1.6,-15,0,7
837,109800220,223,13,-4.4,-11.25,0,4
837,109800220,118,112.8,3.2,12.5,0.25,5
837,109800220,145,79.8,2.2,11.75,-0.25,10
837,109800220,188,104.2,6.4,12.25,0,3
838,109800270,173,26,-8.2,-11.25,0.25,3
838,109800270,154,94.4,-5.6,-9.5,0,2
838,109800270,165,79.2,-6.2,-9.5,0.25,3
838,109800270,122,47.6,2.6,11.75,-0.25,7
838,109800270,224,50.8,-5.6,-14.25,-0.25,4
